PASSENGERS,FREIGHT,MAIL,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,YEAR,MONTH
0,0,0,5Y,Atlas Air Inc.,10994,30994,CHS,"Charleston, SC",SC,13303,32467,MIA,"Miami, FL",FL,2024,3
0,0,0,5Y,Atlas Air Inc.,10994,30994,CHS,"Charleston, SC",SC,13303,32467,MIA,"Miami, FL",FL,2024,4
0,0,0,5Y,Atlas Air Inc.,10994,30994,CHS,"Charleston, SC",SC,13303,32467,MIA,"Miami, FL",FL,2024,8
0,0,0,5Y,Atlas Air Inc.,10994,30994,CHS,"Charleston, SC",SC,13303,32467,MIA,"Miami, FL",FL,2024,12
0,0,0,5Y,Atlas Air Inc.,11193,33105,CVG,"Cincinnati, OH",KY,12266,31453,IAH,"Houston, TX",TX,2024,11
0,0,0,5Y,Atlas Air Inc.,11193,33105,CVG,"Cincinnati, OH",KY,12478,31703,JFK,"New York, NY",NY,2024,1
0,0,0,5Y,Atlas Air Inc.,11193,33105,CVG,"Cincinnati, OH",KY,12478,31703,JFK,"New York, NY",NY,2024,11
0,0,0,5Y,Atlas Air Inc.,11193,33105,CVG,"Cincinnati, OH",KY,12892,32575,LAX,"Los Angeles, CA",CA,2024,10
0,0,0,5Y,Atlas Air Inc.,11193,33105,CVG,"Cincinnati, OH",KY,13303,32467,MIA,"Miami, FL",FL,2024,12
0,0,0,5Y,Atlas Air Inc.,11193,33105,CVG,"Cincinnati, OH",KY,13930,30977,ORD,"Chicago, IL",IL,2024,10
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,1
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,5
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,11
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,12892,32575,LAX,"Los Angeles, CA",CA,2024,8
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,12892,32575,LAX,"Los Angeles, CA",CA,2024,10
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,4
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,8
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,10
0,0,0,5Y,Atlas Air Inc.,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,11
0,0,0,5Y,Atlas Air Inc.,11630,31517,FAI,"Fairbanks, AK",AK,13930,30977,ORD,"Chicago, IL",IL,2024,1
0,0,0,5Y,Atlas Air Inc.,12173,32134,HNL,"Honolulu, HI",HI,12266,31453,IAH,"Houston, TX",TX,2024,10
0,0,0,5Y,Atlas Air Inc.,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,1
0,0,0,5Y,Atlas Air Inc.,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,4
0,0,0,5Y,Atlas Air Inc.,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,5
0,0,0,5Y,Atlas Air Inc.,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,6
0,0,0,5Y,Atlas Air Inc.,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,10
0,0,0,5Y,Atlas Air Inc.,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,11
0,0,0,5Y,Atlas Air Inc.,12339,32337,IND,"Indianapolis, IN",IN,13303,32467,MIA,"Miami, FL",FL,2024,1
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,12478,31703,JFK,"New York, NY",NY,2024,3
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,12478,31703,JFK,"New York, NY",NY,2024,10
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,12478,31703,JFK,"New York, NY",NY,2024,11
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,12478,31703,JFK,"New York, NY",NY,2024,12
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,12892,32575,LAX,"Los Angeles, CA",CA,2024,1
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,12892,32575,LAX,"Los Angeles, CA",CA,2024,10
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,13303,32467,MIA,"Miami, FL",FL,2024,1
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,13303,32467,MIA,"Miami, FL",FL,2024,3
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,13303,32467,MIA,"Miami, FL",FL,2024,4
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,13303,32467,MIA,"Miami, FL",FL,2024,5
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,13303,32467,MIA,"Miami, FL",FL,2024,7
0,0,0,5Y,Atlas Air Inc.,12478,31703,JFK,"New York, NY",NY,13303,32467,MIA,"Miami, FL",FL,2024,9
0,0,0,5Y,Atlas Air Inc.,12882,33195,LAL,"Lakeland, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,3
0,0,0,5Y,Atlas Air Inc.,12889,32211,LAS,"Las Vegas, NV",NV,12892,32575,LAX,"Los Angeles, CA",CA,2024,11
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,5
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,6
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,7
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,10
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,11
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,13303,32467,MIA,"Miami, FL",FL,2024,2
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,13303,32467,MIA,"Miami, FL",FL,2024,5
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,13303,32467,MIA,"Miami, FL",FL,2024,10
0,0,0,5Y,Atlas Air Inc.,12892,32575,LAX,"Los Angeles, CA",CA,13303,32467,MIA,"Miami, FL",FL,2024,12
0,0,0,5Y,Atlas Air Inc.,13296,30721,MHT,"Manchester, NH",NH,13303,32467,MIA,"Miami, FL",FL,2024,6
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,10
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,11
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12266,31453,IAH,"Houston, TX",TX,2024,5
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,1
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,2
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,3
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,5
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,6
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,7
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,8
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12478,31703,JFK,"New York, NY",NY,2024,11
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12892,32575,LAX,"Los Angeles, CA",CA,2024,2
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12892,32575,LAX,"Los Angeles, CA",CA,2024,6
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12892,32575,LAX,"Los Angeles, CA",CA,2024,9
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12892,32575,LAX,"Los Angeles, CA",CA,2024,10
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,12892,32575,LAX,"Los Angeles, CA",CA,2024,12
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,10
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,13930,30977,ORD,"Chicago, IL",IL,2024,2
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,13930,30977,ORD,"Chicago, IL",IL,2024,3
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,13930,30977,ORD,"Chicago, IL",IL,2024,4
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,13930,30977,ORD,"Chicago, IL",IL,2024,5
0,0,0,5Y,Atlas Air Inc.,13303,32467,MIA,"Miami, FL",FL,13930,30977,ORD,"Chicago, IL",IL,2024,11
0,0,0,5Y,Atlas Air Inc.,13360,33360,MLB,"Melbourne, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,2
0,0,0,5Y,Atlas Air Inc.,13360,33360,MLB,"Melbourne, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,7
0,0,0,5Y,Atlas Air Inc.,13587,33587,MZJ,"Marana, AZ",AZ,12892,32575,LAX,"Los Angeles, CA",CA,2024,9
0,0,0,5Y,Atlas Air Inc.,13898,32467,OPF,"Miami, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,4
0,0,0,5Y,Atlas Air Inc.,13898,32467,OPF,"Miami, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,5
0,0,0,5Y,Atlas Air Inc.,13898,32467,OPF,"Miami, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,9
0,0,0,5Y,Atlas Air Inc.,13898,32467,OPF,"Miami, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,12
0,0,0,5Y,Atlas Air Inc.,13930,30977,ORD,"Chicago, IL",IL,10397,30397,ATL,"Atlanta, GA",GA,2024,1
0,0,0,5Y,Atlas Air Inc.,13930,30977,ORD,"Chicago, IL",IL,13303,32467,MIA,"Miami, FL",FL,2024,2
0,0,0,5Y,Atlas Air Inc.,13930,30977,ORD,"Chicago, IL",IL,13303,32467,MIA,"Miami, FL",FL,2024,3
0,0,0,5Y,Atlas Air Inc.,13930,30977,ORD,"Chicago, IL",IL,13303,32467,MIA,"Miami, FL",FL,2024,4
0,0,0,5Y,Atlas Air Inc.,13930,30977,ORD,"Chicago, IL",IL,13930,30977,ORD,"Chicago, IL",IL,2024,1
0,0,0,5Y,Atlas Air Inc.,14730,33044,SDF,"Louisville, KY",KY,13303,32467,MIA,"Miami, FL",FL,2024,12
0,0,0,5Y,Atlas Air Inc.,14771,32457,SFO,"San Francisco, CA",CA,13303,32467,MIA,"Miami, FL",FL,2024,12
0,0,0,5Y,Atlas Air Inc.,14771,32457,SFO,"San Francisco, CA",CA,14771,32457,SFO,"San Francisco, CA",CA,2024,2
0,0,0,5Y,Atlas Air Inc.,15045,35045,SUU,"Fairfield, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,12
0,0,0,5Y,Atlas Air Inc.,15842,35842,WRI,"Fort Dix, NJ",NJ,12478,31703,JFK,"New York, NY",NY,2024,10
0,0,0,7H,NEW PACIFIC AIRLINES,15304,33195,TPA,"Tampa, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,7
0,0,0,8C,Air Transport International,14747,30559,SEA,"Seattle, WA",WA,12892,32575,LAX,"Los Angeles, CA",CA,2024,12
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",10154,30154,ACK,"Nantucket, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,1
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",10154,30154,ACK,"Nantucket, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,2
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",10154,30154,ACK,"Nantucket, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,3
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",10154,30154,ACK,"Nantucket, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,6
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",10154,30154,ACK,"Nantucket, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,7
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",10154,30154,ACK,"Nantucket, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,8
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",10154,30154,ACK,"Nantucket, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,9
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",13182,33182,MBL,"Manistee/Ludington, MI",MI,13930,30977,ORD,"Chicago, IL",IL,2024,10
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",13182,33182,MBL,"Manistee/Ludington, MI",MI,13930,30977,ORD,"Chicago, IL",IL,2024,11
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",13541,33541,MVY,"Martha's Vineyard, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,2
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",13541,33541,MVY,"Martha's Vineyard, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,6
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",13541,33541,MVY,"Martha's Vineyard, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,7
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",13541,33541,MVY,"Martha's Vineyard, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,8
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",13541,33541,MVY,"Martha's Vineyard, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,9
0,0,0,9K,"Hyannis Air Service, Inc. dba Cape Air",14306,34306,PVC,"Provincetown, MA",MA,10721,30721,BOS,"Boston, MA",MA,2024,12
0,0,0,AMQ,Ameristar Air Cargo,10685,30685,BMI,"Bloomington/Normal, IL",IL,13204,31454,MCO,"Orlando, FL",FL,2024,9
0,0,0,AMQ,Ameristar Air Cargo,10685,30685,BMI,"Bloomington/Normal, IL",IL,13204,31454,MCO,"Orlando, FL",FL,2024,10
0,0,0,AMQ,Ameristar Air Cargo,12191,31453,HOU,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,6
0,0,0,AMQ,Ameristar Air Cargo,12206,32206,HRL,"Harlingen/San Benito, TX",TX,11292,30325,DEN,"Denver, CO",CO,2024,6
0,0,0,AMQ,Ameristar Air Cargo,14730,33044,SDF,"Louisville, KY",KY,13204,31454,MCO,"Orlando, FL",FL,2024,8
0,0,0,AN,"ADVANCED AIR, LLC",10617,30617,BIH,"Bishop, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,10155,30155,ACT,"Waco, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,11
0,0,0,C5,CommuteAir LLC dba CommuteAir,10155,30155,ACT,"Waco, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,10257,30257,ALB,"Albany, NY",NY,12266,31453,IAH,"Houston, TX",TX,2024,12
11398,0,0,MQ,Envoy Air,10599,30599,BHM,"Birmingham, AL",AL,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,7
0,0,0,C5,CommuteAir LLC dba CommuteAir,10647,30647,BKL,"Cleveland, OH",OH,12266,31453,IAH,"Houston, TX",TX,2024,8
0,0,0,C5,CommuteAir LLC dba CommuteAir,10693,30693,BNA,"Nashville, TN",TN,12266,31453,IAH,"Houston, TX",TX,2024,8
0,0,0,C5,CommuteAir LLC dba CommuteAir,10781,30781,BTR,"Baton Rouge, LA",LA,11292,30325,DEN,"Denver, CO",CO,2024,5
0,0,0,C5,CommuteAir LLC dba CommuteAir,10868,30868,CAE,"Columbia, SC",SC,12266,31453,IAH,"Houston, TX",TX,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,11049,31049,CLL,"College Station/Bryan, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,11097,31097,COD,"Cody, WY",WY,12266,31453,IAH,"Houston, TX",TX,2024,1
0,0,0,C5,CommuteAir LLC dba CommuteAir,11097,31097,COD,"Cody, WY",WY,12266,31453,IAH,"Houston, TX",TX,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,11097,31097,COD,"Cody, WY",WY,12266,31453,IAH,"Houston, TX",TX,2024,3
0,0,0,C5,CommuteAir LLC dba CommuteAir,11111,32474,COU,"Columbia, MO",MO,12266,31453,IAH,"Houston, TX",TX,2024,10
0,0,0,C5,CommuteAir LLC dba CommuteAir,11267,31267,DAY,"Dayton, OH",OH,12266,31453,IAH,"Houston, TX",TX,2024,1
0,0,0,C5,CommuteAir LLC dba CommuteAir,11267,31267,DAY,"Dayton, OH",OH,12266,31453,IAH,"Houston, TX",TX,2024,3
0,0,0,C5,CommuteAir LLC dba CommuteAir,11267,31267,DAY,"Dayton, OH",OH,12266,31453,IAH,"Houston, TX",TX,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,11292,30325,DEN,"Denver, CO",CO,11292,30325,DEN,"Denver, CO",CO,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,11292,30325,DEN,"Denver, CO",CO,11292,30325,DEN,"Denver, CO",CO,2024,3
0,0,0,C5,CommuteAir LLC dba CommuteAir,11292,30325,DEN,"Denver, CO",CO,11292,30325,DEN,"Denver, CO",CO,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,11292,30325,DEN,"Denver, CO",CO,12264,30852,IAD,"Washington, DC",VA,2024,1
0,0,0,C5,CommuteAir LLC dba CommuteAir,11292,30325,DEN,"Denver, CO",CO,12266,31453,IAH,"Houston, TX",TX,2024,3
0,0,0,C5,CommuteAir LLC dba CommuteAir,11292,30325,DEN,"Denver, CO",CO,12266,31453,IAH,"Houston, TX",TX,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,11292,30325,DEN,"Denver, CO",CO,12266,31453,IAH,"Houston, TX",TX,2024,5
0,0,0,C5,CommuteAir LLC dba CommuteAir,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,11648,31648,FCA,"Kalispell, MT",MT,12266,31453,IAH,"Houston, TX",TX,2024,9
0,0,0,C5,CommuteAir LLC dba CommuteAir,11789,30194,FTW,"Dallas/Fort Worth, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,11898,31898,GFK,"Grand Forks, ND",ND,12266,31453,IAH,"Houston, TX",TX,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,11921,31921,GJT,"Grand Junction, CO",CO,12266,31453,IAH,"Houston, TX",TX,2024,5
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,11292,30325,DEN,"Denver, CO",CO,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12264,30852,IAD,"Washington, DC",VA,2024,1
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12264,30852,IAD,"Washington, DC",VA,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12264,30852,IAD,"Washington, DC",VA,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12264,30852,IAD,"Washington, DC",VA,2024,6
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12264,30852,IAD,"Washington, DC",VA,2024,7
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12264,30852,IAD,"Washington, DC",VA,2024,10
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12264,30852,IAD,"Washington, DC",VA,2024,11
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12264,30852,IAD,"Washington, DC",VA,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12266,31453,IAH,"Houston, TX",TX,2024,1
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12266,31453,IAH,"Houston, TX",TX,2024,3
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12266,31453,IAH,"Houston, TX",TX,2024,7
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12266,31453,IAH,"Houston, TX",TX,2024,8
0,0,0,C5,CommuteAir LLC dba CommuteAir,12264,30852,IAD,"Washington, DC",VA,12266,31453,IAH,"Houston, TX",TX,2024,9
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,11292,30325,DEN,"Denver, CO",CO,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,11292,30325,DEN,"Denver, CO",CO,2024,3
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,11292,30325,DEN,"Denver, CO",CO,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12264,30852,IAD,"Washington, DC",VA,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12264,30852,IAD,"Washington, DC",VA,2024,3
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12264,30852,IAD,"Washington, DC",VA,2024,5
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12264,30852,IAD,"Washington, DC",VA,2024,6
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12264,30852,IAD,"Washington, DC",VA,2024,10
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12264,30852,IAD,"Washington, DC",VA,2024,11
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,2
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,3
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,5
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,6
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,7
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,8
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,9
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,10
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,11
0,0,0,C5,CommuteAir LLC dba CommuteAir,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,12390,32390,ISO,"Kinston, NC",NC,12264,30852,IAD,"Washington, DC",VA,2024,10
0,0,0,C5,CommuteAir LLC dba CommuteAir,12390,32390,ISO,"Kinston, NC",NC,12264,30852,IAD,"Washington, DC",VA,2024,11
0,0,0,C5,CommuteAir LLC dba CommuteAir,12390,32390,ISO,"Kinston, NC",NC,12264,30852,IAD,"Washington, DC",VA,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,12390,32390,ISO,"Kinston, NC",NC,12266,31453,IAH,"Houston, TX",TX,2024,9
0,0,0,C5,CommuteAir LLC dba CommuteAir,12390,32390,ISO,"Kinston, NC",NC,12266,31453,IAH,"Houston, TX",TX,2024,10
0,0,0,C5,CommuteAir LLC dba CommuteAir,12390,32390,ISO,"Kinston, NC",NC,12266,31453,IAH,"Houston, TX",TX,2024,11
0,0,0,C5,CommuteAir LLC dba CommuteAir,12390,32390,ISO,"Kinston, NC",NC,12266,31453,IAH,"Houston, TX",TX,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,12896,32896,LBB,"Lubbock, TX",TX,11292,30325,DEN,"Denver, CO",CO,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,12896,32896,LBB,"Lubbock, TX",TX,12264,30852,IAD,"Washington, DC",VA,2024,4
0,0,0,C5,CommuteAir LLC dba CommuteAir,12992,32600,LIT,"Little Rock, AR",AR,12264,30852,IAD,"Washington, DC",VA,2024,12
0,0,0,C5,CommuteAir LLC dba CommuteAir,13029,33029,LNK,"Lincoln, NE",NE,12264,30852,IAD,"Washington, DC",VA,2024,5
0,0,0,C5,CommuteAir LLC dba CommuteAir,13029,33029,LNK,"Lincoln, NE",NE,12266,31453,IAH,"Houston, TX",TX,2024,7
